MAE/train,MAE/val,epoch,loss/train,loss/val,step
,,0,0.5907217264175415,,9
,,0,0.5849640369415283,,19
,,0,0.5808727741241455,,29
,,0,0.5876493453979492,,39
,,0,0.6214557886123657,,49
,,0,0.5786440372467041,,59
,,0,0.5521946549415588,,69
,,0,0.5863968133926392,,79
,,0,0.5387889742851257,,89
,,0,0.5244601368904114,,99
,,0,0.5484093427658081,,109
,,0,0.5589377880096436,,119
,,0,0.5425668954849243,,129
,,0,0.5476450324058533,,139
,,0,0.5484157204627991,,149
,,0,0.5595753788948059,,159
,,0,0.5404768586158752,,169
,,0,0.5437608957290649,,179
,,0,0.5445189476013184,,189
,,0,0.5258870124816895,,199
,,0,0.5215363502502441,,209
,,0,0.5370315313339233,,219
,,0,0.5577319264411926,,229
,,0,0.49984151124954224,,239
,,0,0.5371350049972534,,249
,,0,0.5313040614128113,,259
,,0,0.5613521933555603,,269
,,0,0.5186865329742432,,279
,,0,0.5516745448112488,,289
,,0,0.5443112254142761,,299
,,0,0.5241223573684692,,309
,0.5312087535858154,0,,0.5312088131904602,310
0.5546060800552368,,0,,,310
,,1,0.5162383913993835,,319
,,1,0.5674746036529541,,329
,,1,0.5337755084037781,,339
,,1,0.5124412775039673,,349
,,1,0.5364179015159607,,359
,,1,0.5408528447151184,,369
,,1,0.5278836488723755,,379
,,1,0.5231066346168518,,389
,,1,0.5025631785392761,,399
,,1,0.5263381600379944,,409
,,1,0.5179936289787292,,419
,,1,0.49967965483665466,,429
,,1,0.4799378514289856,,439
,,1,0.4807586669921875,,449
,,1,0.47667813301086426,,459
,,1,0.46771496534347534,,469
,,1,0.488142192363739,,479
,,1,0.4792121350765228,,489
,,1,0.46121710538864136,,499
,,1,0.49319490790367126,,509
,,1,0.47683995962142944,,519
,,1,0.4883074462413788,,529
,,1,0.49488529562950134,,539
,,1,0.46298739314079285,,549
,,1,0.5031446218490601,,559
,,1,0.4725731611251831,,569
,,1,0.45386287569999695,,579
,,1,0.47034168243408203,,589
,,1,0.4687149226665497,,599
,,1,0.4614390730857849,,609
,,1,0.48323771357536316,,619
,0.4550236463546753,1,,0.45502379536628723,621
0.4936181306838989,,1,,,621
,,2,0.47138282656669617,,629
,,2,0.4666357934474945,,639
,,2,0.4732787013053894,,649
,,2,0.43715429306030273,,659
,,2,0.46556544303894043,,669
,,2,0.47050684690475464,,679
,,2,0.4621139466762543,,689
,,2,0.4578784704208374,,699
,,2,0.43647703528404236,,709
,,2,0.44368284940719604,,719
,,2,0.4520924687385559,,729
,,2,0.44336700439453125,,739
,,2,0.46222156286239624,,749
,,2,0.44969138503074646,,759
,,2,0.43284130096435547,,769
,,2,0.46128448843955994,,779
,,2,0.46006855368614197,,789
,,2,0.4465007483959198,,799
,,2,0.4679141044616699,,809
,,2,0.4389066696166992,,819
,,2,0.42786893248558044,,829
,,2,0.4442359209060669,,839
,,2,0.44564804434776306,,849
,,2,0.4418732523918152,,859
,,2,0.4279434084892273,,869
,,2,0.45062947273254395,,879
,,2,0.44064900279045105,,889
,,2,0.4189470708370209,,899
,,2,0.4392654299736023,,909
,,2,0.4264562129974365,,919
,,2,0.42852693796157837,,929
,0.42517468333244324,2,,0.42517468333244324,932
0.4499668776988983,,2,,,932
,,3,0.44154295325279236,,939
,,3,0.41654524207115173,,949
,,3,0.4288517236709595,,959
,,3,0.4314729869365692,,969
,,3,0.4368196427822113,,979
,,3,0.42222508788108826,,989
,,3,0.42433127760887146,,999
,,3,0.4215812683105469,,1009
,,3,0.44965624809265137,,1019
,,3,0.4223392903804779,,1029
,,3,0.41231292486190796,,1039
,,3,0.4407430589199066,,1049
,,3,0.4205131530761719,,1059
,,3,0.42107003927230835,,1069
,,3,0.4165927767753601,,1079
,,3,0.4381656050682068,,1089
,,3,0.43190401792526245,,1099
,,3,0.4245131015777588,,1109
,,3,0.43009456992149353,,1119
,,3,0.4233517646789551,,1129
,,3,0.4100802540779114,,1139
,,3,0.42801403999328613,,1149
,,3,0.399675577878952,,1159
,,3,0.4189036786556244,,1169
,,3,0.4064180850982666,,1179
,,3,0.4283219277858734,,1189
,,3,0.4203953146934509,,1199
,,3,0.4139145016670227,,1209
,,3,0.3861960172653198,,1219
,,3,0.412980318069458,,1229
,,3,0.4364722669124603,,1239
,0.40489819645881653,3,,0.4048982262611389,1243
0.42474696040153503,,3,,,1243
,,4,0.41951784491539,,1249
,,4,0.40410345792770386,,1259
,,4,0.42386412620544434,,1269
,,4,0.40712451934814453,,1279
,,4,0.4141028821468353,,1289
,,4,0.4065268039703369,,1299
,,4,0.394120454788208,,1309
,,4,0.42140552401542664,,1319
,,4,0.40448448061943054,,1329
,,4,0.4275926947593689,,1339
,,4,0.4007405638694763,,1349
,,4,0.40257498621940613,,1359
,,4,0.4064967632293701,,1369
,,4,0.3927130699157715,,1379
,,4,0.41051504015922546,,1389
,,4,0.4167461395263672,,1399
,,4,0.39033374190330505,,1409
,,4,0.4103466272354126,,1419
,,4,0.40306538343429565,,1429
,,4,0.40523216128349304,,1439
,,4,0.4283529222011566,,1449
,,4,0.405984103679657,,1459
,,4,0.4029349982738495,,1469
,,4,0.4126611649990082,,1479
,,4,0.4179404377937317,,1489
,,4,0.3995119333267212,,1499
,,4,0.38184890151023865,,1509
,,4,0.4169790744781494,,1519
,,4,0.4090430736541748,,1529
,,4,0.40905147790908813,,1539
,,4,0.39513278007507324,,1549
,0.39605003595352173,4,,0.39604997634887695,1554
0.4102763831615448,,4,,,1554
,,5,0.4070456922054291,,1559
,,5,0.40417250990867615,,1569
,,5,0.3835854232311249,,1579
,,5,0.4045264720916748,,1589
,,5,0.4137272536754608,,1599
,,5,0.4084187150001526,,1609
,,5,0.4111202657222748,,1619
,,5,0.41414889693260193,,1629
,,5,0.4170185923576355,,1639
,,5,0.40673407912254333,,1649
,,5,0.4075953960418701,,1659
,,5,0.4078249931335449,,1669
,,5,0.3978755474090576,,1679
,,5,0.40322574973106384,,1689
,,5,0.39857083559036255,,1699
,,5,0.40083178877830505,,1709
,,5,0.39158472418785095,,1719
,,5,0.4050089716911316,,1729
,,5,0.4076932370662689,,1739
,,5,0.4039417505264282,,1749
,,5,0.40645378828048706,,1759
,,5,0.3898353576660156,,1769
,,5,0.41308850049972534,,1779
,,5,0.40455764532089233,,1789
,,5,0.40047138929367065,,1799
,,5,0.3997746706008911,,1809
,,5,0.40138280391693115,,1819
,,5,0.3836291432380676,,1829
,,5,0.390037477016449,,1839
,,5,0.415815532207489,,1849
,,5,0.40265870094299316,,1859
,0.39045950770378113,5,,0.3904595375061035,1865
0.4020473062992096,,5,,,1865
,,6,0.40136799216270447,,1869
,,6,0.4105336666107178,,1879
,,6,0.40481603145599365,,1889
,,6,0.39737069606781006,,1899
,,6,0.3834989070892334,,1909
,,6,0.40047746896743774,,1919
,,6,0.40498125553131104,,1929
,,6,0.41158589720726013,,1939
,,6,0.3909129798412323,,1949
,,6,0.384296715259552,,1959
,,6,0.3990151286125183,,1969
,,6,0.3832780718803406,,1979
,,6,0.4056739807128906,,1989
,,6,0.41028547286987305,,1999
,,6,0.38780659437179565,,2009
,,6,0.3864973783493042,,2019
,,6,0.38011521100997925,,2029
,,6,0.3908018469810486,,2039
,,6,0.41340935230255127,,2049
,,6,0.40344104170799255,,2059
,,6,0.39234304428100586,,2069
,,6,0.41984185576438904,,2079
,,6,0.41239580512046814,,2089
,,6,0.39803600311279297,,2099
,,6,0.39537620544433594,,2109
,,6,0.39893054962158203,,2119
,,6,0.38173729181289673,,2129
,,6,0.3835682272911072,,2139
,,6,0.4012460708618164,,2149
,,6,0.39623114466667175,,2159
,,6,0.4010846018791199,,2169
,0.38697144389152527,6,,0.38697144389152527,2176
0.39676305651664734,,6,,,2176
,,7,0.3895300328731537,,2179
,,7,0.41094502806663513,,2189
,,7,0.39111268520355225,,2199
,,7,0.39156192541122437,,2209
,,7,0.39198869466781616,,2219
,,7,0.3725752830505371,,2229
,,7,0.39412665367126465,,2239
,,7,0.4002738893032074,,2249
,,7,0.3932592272758484,,2259
