epoch,loss/train,loss/val,step
0,7.181703567504883,,9
0,5.40783166885376,,19
0,4.8290181159973145,,29
0,4.366943836212158,,39
0,3.5957202911376953,,49
0,3.860893964767456,,59
0,3.533849000930786,,69
0,3.0428524017333984,,79
0,2.715614080429077,,89
0,2.2020397186279297,,99
0,3.0566892623901367,,109
0,3.434180974960327,,119
0,2.851139783859253,,129
0,2.5663740634918213,,139
0,2.0566446781158447,,149
0,1.4046962261199951,,159
0,2.118316650390625,,169
0,1.7758982181549072,,179
0,1.3566856384277344,,189
0,2.33656644821167,,199
0,1.7082016468048096,,209
0,1.4031562805175781,,219
0,1.1785674095153809,,229
0,1.13089120388031,,239
0,1.2943203449249268,,249
0,0.9464231133460999,,259
0,1.3461909294128418,,269
0,0.6254045963287354,,279
0,0.031307242810726166,,289
0,0.4196518063545227,,299
0,0.517123818397522,,309
0,,-0.08172976970672607,310
1,1.0624624490737915,,319
1,0.45811936259269714,,329
1,0.31888073682785034,,339
1,0.004087459295988083,,349
1,-0.09414780139923096,,359
1,0.2750509977340698,,369
1,0.12206059694290161,,379
1,-1.2265427112579346,,389
1,0.5552448034286499,,399
1,-0.46592962741851807,,409
1,-0.27071288228034973,,419
1,0.4528360664844513,,429
1,-0.8044866323471069,,439
1,-0.8522595763206482,,449
1,0.1400020718574524,,459
1,-0.6052348613739014,,469
1,0.6028480529785156,,479
1,-0.37094205617904663,,489
1,-0.07781705260276794,,499
1,-1.0341659784317017,,509
1,-0.5904750823974609,,519
1,0.22544369101524353,,529
1,-1.1061010360717773,,539
1,-1.9699528217315674,,549
1,-1.361299991607666,,559
1,-0.7379282116889954,,569
1,-0.5574606657028198,,579
1,-0.2818859815597534,,589
1,-0.8742294907569885,,599
1,-1.8049862384796143,,609
1,-0.8601775169372559,,619
1,,-2.080491304397583,621
2,-1.229414463043213,,629
2,-1.2481938600540161,,639
2,-0.20658573508262634,,649
2,-0.9542772769927979,,659
2,-1.5224717855453491,,669
2,-0.6868842244148254,,679
2,-1.3332974910736084,,689
2,-1.5334962606430054,,699
2,-0.8813987970352173,,709
2,-0.9291847348213196,,719
2,-0.9629703164100647,,729
2,-0.9309715032577515,,739
2,-1.3339654207229614,,749
2,-1.8323650360107422,,759
2,-1.929990291595459,,769
2,-0.9789977073669434,,779
2,-1.5507854223251343,,789
2,-1.4965629577636719,,799
2,-1.3681573867797852,,809
2,-2.060258388519287,,819
2,-1.4783809185028076,,829
2,-1.0206630229949951,,839
2,-0.733454704284668,,849
2,-2.15676212310791,,859
2,-1.641066074371338,,869
2,-1.5542147159576416,,879
2,-2.646329641342163,,889
2,-1.9353735446929932,,899
2,-1.4316256046295166,,909
2,-2.0181164741516113,,919
2,-2.02006459236145,,929
2,,-2.5322625637054443,932
3,-2.3222241401672363,,939
3,-1.7969341278076172,,949
3,-1.4814414978027344,,959
3,-1.2882158756256104,,969
3,-1.958803415298462,,979
3,-1.6928813457489014,,989
3,-1.8603571653366089,,999
3,-0.9959834814071655,,1009
3,-1.5700939893722534,,1019
3,-1.78898286819458,,1029
3,-1.9230659008026123,,1039
3,-1.89983332157135,,1049
3,-1.5881924629211426,,1059
3,-2.638017416000366,,1069
3,-2.054518222808838,,1079
3,-1.556194543838501,,1089
3,-1.8314666748046875,,1099
3,-1.8148199319839478,,1109
3,-2.3149733543395996,,1119
3,-1.9672651290893555,,1129
3,-0.13781937956809998,,1139
3,-0.8689401745796204,,1149
3,-1.3721034526824951,,1159
3,-2.732715129852295,,1169
3,-1.866849660873413,,1179
3,-1.8243874311447144,,1189
3,-2.254098892211914,,1199
3,-1.8237196207046509,,1209
3,-2.2762815952301025,,1219
3,-2.0771360397338867,,1229
3,0.1985645294189453,,1239
3,,-1.7492730617523193,1243
4,-1.4516372680664062,,1249
4,-1.2208284139633179,,1259
4,-2.873560905456543,,1269
4,-2.4646782875061035,,1279
4,-2.265918493270874,,1289
4,-2.3274965286254883,,1299
4,-2.213045597076416,,1309
4,-0.38279783725738525,,1319
4,-1.6325950622558594,,1329
4,-2.4676547050476074,,1339
4,-2.5661683082580566,,1349
4,-1.3044095039367676,,1359
4,-1.9543817043304443,,1369
4,-2.716937303543091,,1379
4,-2.7466511726379395,,1389
4,-3.1356735229492188,,1399
4,-2.6701748371124268,,1409
4,-2.6803603172302246,,1419
4,-2.709536552429199,,1429
4,-2.430516004562378,,1439
4,-2.624074697494507,,1449
4,-0.30279773473739624,,1459
4,-1.172454595565796,,1469
4,-1.3166825771331787,,1479
4,-2.0443813800811768,,1489
4,-0.08073854446411133,,1499
4,-2.283565044403076,,1509
