epoch,loss/train,loss/val,step
0,-6.7715559005737305,,1209
0,-5.3412251472473145,,1219
0,,-6.9582929611206055,1224
1,-5.237085342407227,,1229
1,-5.498411178588867,,1239
1,-3.376084804534912,,1249
1,-5.124886512756348,,1259
1,-4.663585186004639,,1269
1,-5.963955879211426,,1279
1,-6.731666564941406,,1289
1,-5.718749046325684,,1299
1,-3.412327766418457,,1309
1,-4.927181720733643,,1319
1,-5.8081374168396,,1329
1,-6.152161598205566,,1339
1,-5.030943870544434,,1349
1,-5.811418056488037,,1359
1,-5.984165668487549,,1369
1,-6.3050150871276855,,1379
1,-5.534090518951416,,1389
1,-3.96610951423645,,1399
1,-4.715994358062744,,1409
1,-6.241707801818848,,1419
1,-6.498425483703613,,1429
1,-6.399497032165527,,1439
1,-6.449383735656738,,1449
1,-5.296894073486328,,1459
1,-7.233758926391602,,1469
1,-2.446850299835205,,1479
1,-4.99777889251709,,1489
1,-5.568987846374512,,1499
1,-5.908596515655518,,1509
1,-4.658550262451172,,1519
1,-5.098053932189941,,1529
1,-6.010125160217285,,1539
1,-6.208354949951172,,1549
1,-6.842583179473877,,1559
1,-6.223073959350586,,1569
1,-5.545871734619141,,1579
1,-6.433598518371582,,1589
1,-5.733123779296875,,1599
1,-4.794229984283447,,1609
1,-6.261094093322754,,1619
1,-6.374006271362305,,1629
1,-5.566075325012207,,1639
1,-5.4661359786987305,,1649
1,-6.712337017059326,,1659
1,-6.654763698577881,,1669
1,-5.9226789474487305,,1679
1,-6.245598793029785,,1689
1,-5.47987699508667,,1699
1,-6.7949323654174805,,1709
1,-6.56451940536499,,1719
1,-5.682638645172119,,1729
1,-6.002362251281738,,1739
1,-6.9732136726379395,,1749
1,-6.644242286682129,,1759
1,-5.568843841552734,,1769
1,-7.092765808105469,,1779
1,-5.509488105773926,,1789
1,-6.202780723571777,,1799
1,-4.639068603515625,,1809
1,-7.3856201171875,,1819
1,-6.574521541595459,,1829
1,-5.759023666381836,,1839
1,-5.8887834548950195,,1849
1,-5.366057395935059,,1859
1,-6.7615532875061035,,1869
1,-6.333987236022949,,1879
1,-6.248343467712402,,1889
1,-6.761321067810059,,1899
1,-6.507977485656738,,1909
1,-6.583153247833252,,1919
1,-5.377204895019531,,1929
1,-5.830353736877441,,1939
1,-6.591594696044922,,1949
1,-6.44342041015625,,1959
1,-6.769338130950928,,1969
1,-7.184905052185059,,1979
1,-6.418540954589844,,1989
1,-6.768352031707764,,1999
1,-3.359980583190918,,2009
1,-4.808829307556152,,2019
1,-5.427493095397949,,2029
1,-6.732994079589844,,2039
1,-6.773843765258789,,2049
1,-7.759493827819824,,2059
1,-6.252022743225098,,2069
1,-5.514777660369873,,2079
1,-5.716007232666016,,2089
1,-6.353039741516113,,2099
1,-6.8997931480407715,,2109
1,-6.82603645324707,,2119
1,-7.116647243499756,,2129
1,-7.157090187072754,,2139
1,-7.305145740509033,,2149
1,-7.415101051330566,,2159
1,-6.471485137939453,,2169
1,-5.869086265563965,,2179
1,-6.00495719909668,,2189
1,-6.5503387451171875,,2199
1,-6.835163116455078,,2209
1,-6.386722564697266,,2219
1,-5.649065017700195,,2229
1,-6.352193832397461,,2239
1,-6.930276393890381,,2249
1,-7.566040515899658,,2259
1,-7.018152236938477,,2269
1,-6.684685707092285,,2279
1,-6.9843597412109375,,2289
1,-6.6578521728515625,,2299
1,-3.9151620864868164,,2309
1,-5.779308795928955,,2319
1,-6.614565849304199,,2329
1,-6.394570350646973,,2339
1,-6.109316825866699,,2349
1,-7.074620246887207,,2359
1,-6.497184753417969,,2369
1,-5.285707473754883,,2379
1,-6.366852760314941,,2389
1,-5.74240779876709,,2399
1,-6.332825660705566,,2409
1,-4.790975570678711,,2419
1,-6.230325222015381,,2429
1,-6.991219520568848,,2439
1,-5.883650302886963,,2449
1,,-8.35350227355957,2449
2,-6.141639709472656,,2459
2,-6.873229503631592,,2469
2,-6.624122142791748,,2479
2,-6.334042549133301,,2489
2,-6.901193618774414,,2499
2,-6.546765327453613,,2509
2,-6.982298851013184,,2519
2,-7.012850761413574,,2529
2,-6.5833740234375,,2539
2,-6.741244316101074,,2549
2,-6.694113254547119,,2559
2,-6.884044647216797,,2569
2,-6.644598007202148,,2579
2,-7.121363639831543,,2589
2,-5.189591407775879,,2599
2,-5.12947940826416,,2609
2,-5.435971260070801,,2619
2,-5.773882865905762,,2629
2,-6.91193962097168,,2639
2,-6.46177864074707,,2649
2,-6.554416656494141,,2659
2,-6.968568325042725,,2669
2,-6.966861724853516,,2679
2,-6.8726887702941895,,2689
2,-7.195420265197754,,2699
2,-6.971564292907715,,2709
2,-7.597252368927002,,2719
2,-6.686101913452148,,2729
2,-6.429771900177002,,2739
2,-7.260889053344727,,2749
2,-8.158588409423828,,2759
2,-6.395906448364258,,2769
2,-5.004147529602051,,2779
2,-6.902331829071045,,2789
2,-7.032062530517578,,2799
2,-7.105234622955322,,2809
2,-7.759088516235352,,2819
2,-5.4164018630981445,,2829
2,-6.4980010986328125,,2839
2,-6.7139787673950195,,2849
2,-7.250776290893555,,2859
2,-7.350391387939453,,2869
2,-5.458319664001465,,2879
2,-6.630987167358398,,2889
2,-6.747471809387207,,2899
2,-7.963648796081543,,2909
2,-7.584268093109131,,2919
2,-7.140230178833008,,2929
2,-6.753427028656006,,2939
2,-7.084466934204102,,2949
2,-7.325611114501953,,2959
2,-7.135562419891357,,2969
2,-6.6577348709106445,,2979
2,-6.1946001052856445,,2989
2,-7.144896984100342,,2999
2,-6.97690486907959,,3009
2,-7.596177101135254,,3019
2,-7.039031982421875,,3029
2,-7.196109771728516,,3039
2,-7.711278915405273,,3049
2,-5.235459804534912,,3059
2,-5.841426849365234,,3069
2,-6.881176948547363,,3079
2,-7.460113048553467,,3089
2,-6.295320987701416,,3099
2,-6.680541038513184,,3109
2,-7.459910869598389,,3119
2,-7.12646484375,,3129
2,-7.103477478027344,,3139
2,-6.7592058181762695,,3149
2,-7.445786952972412,,3159
2,-7.316718578338623,,3169
2,-7.310816764831543,,3179
2,-6.481650352478027,,3189
2,-6.6751556396484375,,3199
2,-7.473557949066162,,3209
2,-6.1049089431762695,,3219
2,-6.602766513824463,,3229
2,-7.233515739440918,,3239
2,-7.763638973236084,,3249
2,-6.5530853271484375,,3259
2,-7.177074909210205,,3269
2,-7.2880330085754395,,3279
2,-7.015631675720215,,3289
2,-7.437653541564941,,3299
2,-7.287368297576904,,3309
2,-7.687151908874512,,3319
2,-7.8644280433654785,,3329
2,-6.4794416427612305,,3339
2,-5.806824684143066,,3349
2,-7.5805864334106445,,3359
2,-6.31606388092041,,3369
2,-7.448949813842773,,3379
2,-7.091426372528076,,3389
2,-7.102714538574219,,3399
2,-7.16463565826416,,3409
2,-7.826515197753906,,3419
2,-7.182650566101074,,3429
2,-7.730585098266602,,3439
2,-6.00758171081543,,3449
2,-6.157732963562012,,3459
2,-6.751713275909424,,3469
2,-8.126630783081055,,3479
2,-2.9820241928100586,,3489
2,-6.626267433166504,,3499
2,-6.22683048248291,,3509
2,-7.633557319641113,,3519
2,-6.781442642211914,,3529
2,-6.167579650878906,,3539
2,-6.884186744689941,,3549
2,-6.99294376373291,,3559
2,-7.133787155151367,,3569
2,-7.774355888366699,,3579
2,-7.541062355041504,,3589
2,-7.4523491859436035,,3599
2,-7.520439624786377,,3609
2,-5.641717433929443,,3619
2,-6.946363925933838,,3629
2,-7.056533336639404,,3639
2,-6.041718482971191,,3649
2,-7.345423221588135,,3659
2,-7.795538902282715,,3669
2,,-7.169425964355469,3674
3,-7.564918518066406,,3679
3,-7.408196926116943,,3689
3,-7.583794116973877,,3699
3,-7.642385482788086,,3709
3,-7.764881134033203,,3719
3,-7.8137712478637695,,3729
3,-7.569179534912109,,3739
3,-7.507303237915039,,3749
3,-8.139986038208008,,3759
3,-7.723415851593018,,3769
3,-7.9365315437316895,,3779
3,-7.95008659362793,,3789
3,-6.6395134925842285,,3799
3,-6.818726062774658,,3809
3,-7.220998764038086,,3819
3,-7.605246543884277,,3829
3,-7.482544898986816,,3839
3,-6.363771438598633,,3849
3,-7.539847373962402,,3859
3,-6.710473537445068,,3869
3,-8.158368110656738,,3879
3,-6.988552093505859,,3889
3,-6.964478492736816,,3899
3,-7.058741569519043,,3909
3,-7.138516426086426,,3919
3,-8.004302024841309,,3929
3,-8.644899368286133,,3939
3,-7.849267959594727,,3949
3,-6.8125810623168945,,3959
3,-6.72343111038208,,3969
3,-6.888517379760742,,3979
3,-6.607611656188965,,3989
3,-7.355620861053467,,3999
3,-7.074414253234863,,4009
3,-6.728108882904053,,4019
3,-7.406759262084961,,4029
3,-8.127260208129883,,4039
3,-8.425777435302734,,4049
3,-8.404796600341797,,4059
3,-3.5315325260162354,,4069
3,-6.845713138580322,,4079
3,-6.329496383666992,,4089
3,-7.9157915115356445,,4099
3,-4.638769626617432,,4109
3,-6.963990211486816,,4119
3,-7.289917945861816,,4129
3,-8.61917495727539,,4139
3,-7.7935357093811035,,4149
3,-8.332508087158203,,4159
3,-8.158784866333008,,4169
3,-7.9802961349487305,,4179
3,-8.305669784545898,,4189
3,-6.7422685623168945,,4199
3,-6.953746318817139,,4209
3,-7.844649314880371,,4219
3,-7.904024124145508,,4229
3,-8.357498168945312,,4239
3,-8.30730152130127,,4249
3,-7.612008094787598,,4259
3,-6.954545021057129,,4269
3,-7.523612976074219,,4279
3,-7.10618782043457,,4289
3,-8.211784362792969,,4299
3,-7.890617370605469,,4309
3,-8.055107116699219,,4319
3,-7.771074295043945,,4329
3,-6.851544380187988,,4339
3,-6.99422025680542,,4349
3,-8.282125473022461,,4359
3,-8.104354858398438,,4369
3,-7.221111297607422,,4379
3,-6.066503524780273,,4389
3,-8.158671379089355,,4399
3,-7.341157913208008,,4409
3,-8.32713508605957,,4419
3,-7.869239330291748,,4429
3,-8.262535095214844,,4439
3,-6.96832799911499,,4449
3,-2.211406707763672,,4459
3,-4.885200023651123,,4469
3,-6.450489521026611,,4479
3,-6.788597106933594,,4489
3,-7.374155044555664,,4499
3,-7.267116546630859,,4509
3,-7.676258087158203,,4519
3,-6.487648010253906,,4529
3,-7.668906211853027,,4539
3,-7.59320068359375,,4549
3,-7.258523464202881,,4559
3,-7.702164649963379,,4569
3,-8.169927597045898,,4579
3,-7.6116180419921875,,4589
3,-8.446966171264648,,4599
3,-7.731929302215576,,4609
3,-7.688449859619141,,4619
3,-6.643396377563477,,4629
3,-7.513797283172607,,4639
3,-8.102869033813477,,4649
3,-7.191689968109131,,4659
3,-8.118431091308594,,4669
3,-6.113824844360352,,4679
3,-6.5242815017700195,,4689
3,-6.4550981521606445,,4699
3,-7.471653938293457,,4709
3,-7.218472003936768,,4719
3,-6.93345832824707,,4729
3,-8.357707977294922,,4739
3,-8.597500801086426,,4749
3,-8.169052124023438,,4759
3,-8.252466201782227,,4769
3,-7.3099565505981445,,4779
3,-7.463069915771484,,4789
3,-8.046695709228516,,4799
3,-8.455633163452148,,4809
3,-6.579532623291016,,4819
3,-7.421535491943359,,4829
3,-8.344654083251953,,4839
3,-6.607543468475342,,4849
3,-8.133044242858887,,4859
3,-7.9554524421691895,,4869
3,-7.861532211303711,,4879
3,-8.132744789123535,,4889
3,-7.031352996826172,,4899
3,,-7.695915699005127,4899
4,-7.165794372558594,,4909
4,-7.9256744384765625,,4919
4,-7.076091766357422,,4929
4,-8.001387596130371,,4939
4,-7.997855186462402,,4949
4,-8.654960632324219,,4959
4,-8.363618850708008,,4969
4,-7.740703105926514,,4979
4,-8.831167221069336,,4989
4,-7.9011993408203125,,4999
4,-8.646442413330078,,5009
4,-6.8355302810668945,,5019
4,-4.865421772003174,,5029
4,-7.17075252532959,,5039
4,-7.8817338943481445,,5049
4,-8.118253707885742,,5059
4,-6.994472980499268,,5069
4,-8.901187896728516,,5079
4,-8.332825660705566,,5089
4,-7.0011186599731445,,5099
4,-7.664360523223877,,5109
4,-7.481998443603516,,5119
4,-7.446345329284668,,5129
4,-7.664093971252441,,5139
4,-7.0189361572265625,,5149
4,-7.524604797363281,,5159
4,-7.975045204162598,,5169
4,-7.252142429351807,,5179
4,-7.632657051086426,,5189
4,-7.429557800292969,,5199
4,-7.201779842376709,,5209
4,-7.679894924163818,,5219
4,-8.433343887329102,,5229
4,-8.539737701416016,,5239
4,-8.187020301818848,,5249
4,-7.756685733795166,,5259
4,-8.70578384399414,,5269
4,-8.359024047851562,,5279
4,-7.669543743133545,,5289
4,-6.399519920349121,,5299
4,-8.19357967376709,,5309
4,-7.451418876647949,,5319
4,-8.551822662353516,,5329
4,-7.312489032745361,,5339
4,-8.087993621826172,,5349
4,-9.40365219116211,,5359
4,-8.025728225708008,,5369
4,-8.743703842163086,,5379
4,-6.049858093261719,,5389
4,-7.445772171020508,,5399
4,-7.346835136413574,,5409
4,-8.189298629760742,,5419
4,-7.983918190002441,,5429
4,-8.668497085571289,,5439
4,-6.504212379455566,,5449
4,-8.455768585205078,,5459
4,-6.0128607749938965,,5469
4,-5.047283172607422,,5479
4,-7.251042366027832,,5489
4,-8.284280776977539,,5499
4,-8.248716354370117,,5509
4,-8.241857528686523,,5519
4,-7.579667091369629,,5529
4,-7.51895809173584,,5539
4,-8.328935623168945,,5549
4,-8.46782112121582,,5559
4,-8.944059371948242,,5569
4,-8.960695266723633,,5579
4,-2.6068198680877686,,5589
4,-7.23259162902832,,5599
4,-7.995870590209961,,5609
4,-8.420595169067383,,5619
4,-7.8167266845703125,,5629
4,-8.459463119506836,,5639
4,-8.173515319824219,,5649
4,-7.4433135986328125,,5659
4,-7.563611030578613,,5669
4,-8.244010925292969,,5679
4,-8.861047744750977,,5689
4,-7.830025672912598,,5699
4,-8.27548599243164,,5709
4,-8.20799446105957,,5719
4,-9.29122257232666,,5729
4,-5.188174247741699,,5739
4,-7.310788154602051,,5749
4,-7.109673500061035,,5759
4,-7.583827972412109,,5769
4,-8.457817077636719,,5779
4,-8.910811424255371,,5789
4,-3.015474319458008,,5799
4,-7.273873329162598,,5809
4,-7.871485710144043,,5819
4,-7.294642925262451,,5829
4,-8.75982666015625,,5839
4,-6.281095504760742,,5849
4,-7.0850982666015625,,5859
4,-8.266319274902344,,5869
4,-7.864471435546875,,5879
4,-8.330390930175781,,5889
4,-7.35877799987793,,5899
4,-8.384641647338867,,5909
4,-7.935882568359375,,5919
4,-9.466733932495117,,5929
4,-8.862600326538086,,5939
4,-9.15318775177002,,5949
4,-7.393428802490234,,5959
4,-8.607608795166016,,5969
4,-8.4578218460083,,5979
4,-7.5596818923950195,,5989
4,-9.213115692138672,,5999
4,-6.605164527893066,,6009
4,-2.374601364135742,,6019
4,-4.02896785736084,,6029
4,-5.67690372467041,,6039
4,-6.143751621246338,,6049
4,-6.888904094696045,,6059
4,-5.847687721252441,,6069
4,-7.477155685424805,,6079
4,-7.145729064941406,,6089
4,-6.001093864440918,,6099
4,-6.933516502380371,,6109
4,-8.004119873046875,,6119
4,,-8.802000999450684,6124
5,-7.764290809631348,,6129
5,-7.396945953369141,,6139
5,-7.5296406745910645,,6149
5,-8.138764381408691,,6159
5,-7.737229347229004,,6169
5,-8.175554275512695,,6179
5,-8.301897048950195,,6189
5,-8.069814682006836,,6199
5,-7.66526985168457,,6209
5,-8.194332122802734,,6219
5,-8.27947998046875,,6229
5,-6.500860214233398,,6239
5,-8.003868103027344,,6249
5,-7.709881782531738,,6259
5,-8.060440063476562,,6269
5,-6.379972457885742,,6279
5,-8.689730644226074,,6289
5,-8.091053009033203,,6299
5,-7.340389251708984,,6309
5,-7.360719203948975,,6319
5,-7.67822265625,,6329
5,-8.134613037109375,,6339
5,-8.263351440429688,,6349
5,-7.816824913024902,,6359
5,-7.028183460235596,,6369
5,-8.016481399536133,,6379
5,-5.807884216308594,,6389
5,-7.7204060554504395,,6399
5,-8.080309867858887,,6409
5,-8.087495803833008,,6419
5,-8.705004692077637,,6429
5,-8.721101760864258,,6439
5,-7.4413862228393555,,6449
5,-8.771966934204102,,6459
5,-8.230106353759766,,6469
5,-8.290816307067871,,6479
5,-8.368854522705078,,6489
5,-7.886058807373047,,6499
5,-7.732962131500244,,6509
5,-7.877467155456543,,6519
5,-7.634324073791504,,6529
5,-4.3798675537109375,,6539
5,-6.782732009887695,,6549
5,-7.169682502746582,,6559
5,-7.583035469055176,,6569
5,-7.665926933288574,,6579
5,-8.019692420959473,,6589
5,-8.6734619140625,,6599
5,-7.77472448348999,,6609
5,-7.338802337646484,,6619
5,-7.99508810043335,,6629
5,-6.626178741455078,,6639
5,-8.484174728393555,,6649
5,-7.918062210083008,,6659
5,-7.937140941619873,,6669
5,-7.858063697814941,,6679
5,-8.473496437072754,,6689
5,-7.457856178283691,,6699
5,-7.77260684967041,,6709
5,-6.967297554016113,,6719
5,-7.558945178985596,,6729
5,-7.812503814697266,,6739
5,-8.814811706542969,,6749
5,-8.060209274291992,,6759
5,-8.61172866821289,,6769
5,-5.655034065246582,,6779
5,-8.068598747253418,,6789
5,-7.227573394775391,,6799
5,-8.282132148742676,,6809
5,-7.441102504730225,,6819
5,-7.347015380859375,,6829
5,-8.47486686706543,,6839
5,-8.035178184509277,,6849
5,-8.083501815795898,,6859
5,-5.331653594970703,,6869
5,-7.772255897521973,,6879
5,-7.998091697692871,,6889
5,-8.538338661193848,,6899
5,-7.661590576171875,,6909
5,-8.771912574768066,,6919
5,-8.030288696289062,,6929
5,-6.129024505615234,,6939
5,-7.772428512573242,,6949
5,-8.399682998657227,,6959
5,-7.883272171020508,,6969
5,-8.045300483703613,,6979
5,-8.004422187805176,,6989
5,-8.731611251831055,,6999
5,-6.977824687957764,,7009
5,-8.043025016784668,,7019
5,-7.947989463806152,,7029
5,-8.82282829284668,,7039
5,-8.773155212402344,,7049
5,-7.961810111999512,,7059
5,-8.112699508666992,,7069
5,-3.4271912574768066,,7079
5,-5.913478851318359,,7089
5,-7.242206573486328,,7099
5,-7.234378814697266,,7109
5,-8.23165225982666,,7119
5,-8.073299407958984,,7129
5,-8.029092788696289,,7139
5,-8.294608116149902,,7149
5,-8.001715660095215,,7159
5,-8.17653751373291,,7169
5,-8.063223838806152,,7179
5,-7.489943504333496,,7189
5,-8.126075744628906,,7199
5,-8.556669235229492,,7209
5,-8.546523094177246,,7219
5,-8.49438762664795,,7229
5,-8.35154914855957,,7239
5,-7.985670566558838,,7249
5,-8.53093433380127,,7259
5,-8.979347229003906,,7269
5,-8.356383323669434,,7279
5,-8.755099296569824,,7289
5,-8.753853797912598,,7299
5,-9.426780700683594,,7309
5,-8.573368072509766,,7319
5,-9.708513259887695,,7329
5,-7.945918083190918,,7339
5,-8.506093978881836,,7349
5,,-9.675537109375,7349
6,-7.662355422973633,,7359
6,-8.822134017944336,,7369
6,-8.92911148071289,,7379
6,-7.574385166168213,,7389
6,-8.308671951293945,,7399
6,-8.117334365844727,,7409
6,-8.196754455566406,,7419
6,-8.11884880065918,,7429
6,-7.247249126434326,,7439
6,-8.47658920288086,,7449
6,-7.722011089324951,,7459
6,-6.981375694274902,,7469
6,-7.53560733795166,,7479
6,-8.449702262878418,,7489
6,-8.200440406799316,,7499
6,-9.33444595336914,,7509
6,-9.056349754333496,,7519
6,-8.60498046875,,7529
6,-5.571245193481445,,7539
6,-8.335599899291992,,7549
6,-8.201133728027344,,7559
6,-8.794584274291992,,7569
6,-8.11005973815918,,7579
6,-7.173798084259033,,7589
6,-7.966711044311523,,7599
6,-8.11388111114502,,7609
6,-8.617338180541992,,7619
6,-9.083444595336914,,7629
6,-8.488950729370117,,7639
6,-8.657670021057129,,7649
6,-7.190995216369629,,7659
6,-8.083986282348633,,7669
6,-8.332856178283691,,7679
6,-7.216196060180664,,7689
6,-8.258182525634766,,7699
6,-7.767976760864258,,7709
6,-8.577245712280273,,7719
6,-8.522981643676758,,7729
6,-9.092697143554688,,7739
6,-8.68956470489502,,7749
6,-8.64494514465332,,7759
6,-7.767988204956055,,7769
6,-7.671751022338867,,7779
6,-8.80916976928711,,7789
6,-8.385871887207031,,7799
6,-6.824892997741699,,7809
6,-5.1352715492248535,,7819
6,-6.330921173095703,,7829
6,-7.754278182983398,,7839
6,-8.327666282653809,,7849
6,-8.347517013549805,,7859
6,-8.41775894165039,,7869
6,-8.83779525756836,,7879
6,-8.65042781829834,,7889
6,-6.491717338562012,,7899
6,-7.947235584259033,,7909
6,-8.282527923583984,,7919
6,-7.747035980224609,,7929
6,-8.58370304107666,,7939
6,-8.49671459197998,,7949
6,-8.40311050415039,,7959
6,-7.896427154541016,,7969
6,-7.891030311584473,,7979
6,-9.068288803100586,,7989
6,-8.870741844177246,,7999
6,-8.438100814819336,,8009
6,-7.69528865814209,,8019
6,-8.242244720458984,,8029
6,-8.019693374633789,,8039
6,-8.121017456054688,,8049
6,-8.833795547485352,,8059
6,-7.947532653808594,,8069
6,-9.030550003051758,,8079
6,-8.560930252075195,,8089
6,-9.176535606384277,,8099
6,-8.705221176147461,,8109
6,-8.235383033752441,,8119
6,-8.827754974365234,,8129
6,-9.28233528137207,,8139
6,-5.488363265991211,,8149
6,-7.523529052734375,,8159
6,-8.717965126037598,,8169
6,-8.386991500854492,,8179
6,-7.695528984069824,,8189
6,-8.582984924316406,,8199
6,-7.118121147155762,,8209
6,-8.069839477539062,,8219
6,-6.3466105461120605,,8229
6,-8.539713859558105,,8239
6,-8.508058547973633,,8249
6,-8.760710716247559,,8259
6,-9.391727447509766,,8269
6,-7.873597145080566,,8279
6,-5.72435188293457,,8289
6,-7.715627670288086,,8299
6,-8.392253875732422,,8309
6,-8.220341682434082,,8319
6,-8.979080200195312,,8329
6,-8.917510986328125,,8339
6,-9.343626022338867,,8349
6,-7.857628345489502,,8359
6,-9.888700485229492,,8369
6,-7.688543319702148,,8379
6,-9.5662202835083,,8389
6,-7.530519008636475,,8399
6,-8.625743865966797,,8409
6,-8.101990699768066,,8419
6,-8.658769607543945,,8429
6,-9.297117233276367,,8439
6,-8.160449981689453,,8449
6,-8.829538345336914,,8459
6,-7.960723400115967,,8469
6,-8.717572212219238,,8479
6,-8.690309524536133,,8489
6,-8.873287200927734,,8499
6,-8.035879135131836,,8509
6,-6.395614147186279,,8519
6,-8.607540130615234,,8529
6,-8.609722137451172,,8539
6,-8.94188404083252,,8549
6,-8.720804214477539,,8559
6,-9.12118911743164,,8569
6,,-10.313929557800293,8574
7,-9.164592742919922,,8579
7,-8.848175048828125,,8589
7,-7.9662675857543945,,8599
7,-7.039400577545166,,8609
7,-8.105667114257812,,8619
7,-8.733280181884766,,8629
7,-8.220490455627441,,8639
7,-8.562494277954102,,8649
7,-8.059549331665039,,8659
7,-7.61778450012207,,8669
7,-8.074908256530762,,8679
7,-7.425453186035156,,8689
7,-7.67967414855957,,8699
7,-7.929288864135742,,8709
7,-7.643344402313232,,8719
7,-8.011381149291992,,8729
7,-9.620590209960938,,8739
7,-8.770011901855469,,8749
7,-7.304346084594727,,8759
7,-7.490603446960449,,8769
7,-8.119967460632324,,8779
7,-7.784731864929199,,8789
7,-9.666984558105469,,8799
7,-8.856843948364258,,8809
7,-8.800944328308105,,8819
7,-9.053616523742676,,8829
7,-7.058115005493164,,8839
7,-8.675552368164062,,8849
7,-8.981451034545898,,8859
7,-8.335634231567383,,8869
7,-9.568038940429688,,8879
7,-8.40506362915039,,8889
7,-8.27152156829834,,8899
7,-6.243860244750977,,8909
7,-8.842085838317871,,8919
7,-7.8075852394104,,8929
7,-7.467220306396484,,8939
7,-8.571123123168945,,8949
7,-8.773870468139648,,8959
7,-9.314833641052246,,8969
7,-6.235469341278076,,8979
7,-8.656045913696289,,8989
7,-8.3278226852417,,8999
7,-8.873650550842285,,9009
7,-9.122893333435059,,9019
7,-9.39993667602539,,9029
7,-9.97182846069336,,9039
7,-7.998720645904541,,9049
7,-9.373115539550781,,9059
7,-8.742785453796387,,9069
7,-5.5778398513793945,,9079
7,-8.100099563598633,,9089
7,-8.39002799987793,,9099
7,-8.884593963623047,,9109
7,-9.551838874816895,,9119
7,-7.954196929931641,,9129
7,-8.546392440795898,,9139
7,-8.90160083770752,,9149
7,-8.736614227294922,,9159
7,-7.549276351928711,,9169
7,-7.5661749839782715,,9179
7,-8.091968536376953,,9189
7,-8.282695770263672,,9199
7,-9.429265975952148,,9209
7,-8.676029205322266,,9219
7,-9.217582702636719,,9229
7,-9.318136215209961,,9239
7,-7.691673278808594,,9249
