epoch,loss/train,loss/val,step
0,7.667189598083496,,9
0,5.360964775085449,,19
0,5.282415390014648,,29
0,4.577738285064697,,39
0,3.8356356620788574,,49
0,4.006738662719727,,59
0,3.923272132873535,,69
0,3.4978160858154297,,79
0,3.310062885284424,,89
0,3.2656407356262207,,99
0,3.240635395050049,,109
0,2.741041660308838,,119
0,2.271822690963745,,129
0,2.4558753967285156,,139
0,2.8261046409606934,,149
0,2.1802806854248047,,159
0,2.2561850547790527,,169
0,1.9633315801620483,,179
0,1.8691298961639404,,189
0,0.9900524020195007,,199
0,2.269963264465332,,209
0,1.5217576026916504,,219
0,1.5217373371124268,,229
0,0.949298083782196,,239
0,1.181455135345459,,249
0,0.7483397722244263,,259
0,1.3688750267028809,,269
0,1.5006959438323975,,279
0,,0.31104159355163574,286
1,1.04952871799469,,289
1,0.9390658140182495,,299
1,1.080451250076294,,309
1,1.7891929149627686,,319
1,0.2972204089164734,,329
1,0.7905361652374268,,339
1,0.25603699684143066,,349
1,0.44412943720817566,,359
1,0.3825747072696686,,369
1,0.5906530618667603,,379
1,-0.17870068550109863,,389
1,0.29836830496788025,,399
1,0.7236151695251465,,409
1,0.3191719949245453,,419
1,0.5221891403198242,,429
1,0.7527989149093628,,439
1,-0.05453771352767944,,449
1,-0.13222765922546387,,459
1,-0.0008052103221416473,,469
1,0.11475527286529541,,479
1,-0.8641101717948914,,489
1,-0.2867562472820282,,499
1,-0.3586577773094177,,509
1,-0.6511428356170654,,519
1,-0.16720730066299438,,529
1,0.7007147669792175,,539
1,0.08416381478309631,,549
1,0.12272006273269653,,559
1,-0.1449502408504486,,569
1,,0.5251837372779846,573
2,-0.002879984676837921,,579
2,-0.3892795145511627,,589
2,2.7899394035339355,,599
2,1.239803433418274,,609
2,0.972474217414856,,619
2,0.9706425070762634,,629
2,0.3352119028568268,,639
2,1.036117672920227,,649
2,-0.7134764194488525,,659
2,0.18529990315437317,,669
2,-0.02142450213432312,,679
2,-0.10005337744951248,,689
2,0.18551881611347198,,699
2,-0.11193598806858063,,709
2,1.3049049377441406,,719
2,0.32815229892730713,,729
2,-0.8127988576889038,,739
2,-0.16784420609474182,,749
2,-0.09366251528263092,,759
2,0.14667430520057678,,769
2,-0.23341113328933716,,779
2,0.08763764798641205,,789
2,-1.3442784547805786,,799
2,-0.3727566599845886,,809
2,-0.5799700617790222,,819
2,-0.9204104542732239,,829
2,2.8464369773864746,,839
2,0.9068705439567566,,849
2,1.2234492301940918,,859
2,,0.7043460607528687,860
3,0.1505454182624817,,869
3,0.026602815836668015,,879
3,-0.4919000267982483,,889
3,-0.5286695957183838,,899
3,-0.6230478286743164,,909
3,-0.04697060585021973,,919
3,-0.6433490514755249,,929
3,-1.053562879562378,,939
3,-0.6083201169967651,,949
3,-0.9652529954910278,,959
3,-0.9232885241508484,,969
3,0.6269052624702454,,979
3,-0.4738088548183441,,989
3,0.3687891364097595,,999
3,-0.14232605695724487,,1009
3,-1.4105205535888672,,1019
3,-0.12951573729515076,,1029
3,-0.9857630729675293,,1039
3,-0.5832637548446655,,1049
3,-1.1923946142196655,,1059
3,-0.8460197448730469,,1069
3,-0.9361994862556458,,1079
3,-0.5266401767730713,,1089
3,-0.8342143893241882,,1099
3,-1.118535041809082,,1109
3,-0.0897899940609932,,1119
3,-0.1666949987411499,,1129
3,-0.5747538208961487,,1139
3,,-1.3721131086349487,1147
4,-0.6576771140098572,,1149
4,-1.222930908203125,,1159
4,-0.5797775983810425,,1169
4,-0.5483191013336182,,1179
4,-1.040145993232727,,1189
4,-1.228461742401123,,1199
4,-0.7166166305541992,,1209
4,0.10897205770015717,,1219
4,-0.42537903785705566,,1229
4,-1.4253727197647095,,1239
4,-1.3719499111175537,,1249
4,-0.8049228191375732,,1259
4,-0.901978611946106,,1269
4,-0.7887113690376282,,1279
4,-0.3899588882923126,,1289
4,-0.7866170406341553,,1299
4,-0.9426838159561157,,1309
4,-1.1953825950622559,,1319
4,0.15368062257766724,,1329
4,-0.6685055494308472,,1339
4,-0.37828657031059265,,1349
4,-1.2506496906280518,,1359
4,-0.2739202678203583,,1369
4,-1.3966151475906372,,1379
4,0.6078158617019653,,1389
4,-1.5110706090927124,,1399
4,-1.0920315980911255,,1409
4,-0.9029173851013184,,1419
4,-0.9955552220344543,,1429
4,,-1.303128957748413,1434
5,-0.7483314275741577,,1439
5,-1.4404606819152832,,1449
5,-1.9703335762023926,,1459
5,-1.1018314361572266,,1469
5,-1.1549577713012695,,1479
5,-1.6660776138305664,,1489
5,-0.718483030796051,,1499
5,-0.32955336570739746,,1509
5,0.5689277648925781,,1519
5,0.34364789724349976,,1529
5,-0.42333605885505676,,1539
5,-0.522549569606781,,1549
5,-0.3444131016731262,,1559
5,-1.4706392288208008,,1569
5,-0.9275527000427246,,1579
5,-1.0766017436981201,,1589
5,-0.02268323302268982,,1599
5,-1.058748483657837,,1609
5,-1.0197888612747192,,1619
5,-0.707444965839386,,1629
5,-1.3331031799316406,,1639
5,-1.089393138885498,,1649
5,-1.248500108718872,,1659
5,-0.40548259019851685,,1669
5,-1.8330857753753662,,1679
5,-1.7437357902526855,,1689
5,-1.3874253034591675,,1699
5,-1.2748671770095825,,1709
5,-1.3694663047790527,,1719
5,,-2.094344139099121,1721
6,-0.5938848853111267,,1729
6,-0.5355448722839355,,1739
6,-0.8565502762794495,,1749
6,-0.5005688667297363,,1759
6,-1.0112485885620117,,1769
6,-1.1783409118652344,,1779
6,0.7689569592475891,,1789
6,-1.1045875549316406,,1799
6,-1.2316970825195312,,1809
6,-0.15036433935165405,,1819
6,-0.8909621834754944,,1829
6,-1.2430250644683838,,1839
6,-0.8471245765686035,,1849
6,-1.1373143196105957,,1859
6,-1.306135892868042,,1869
6,-1.2752602100372314,,1879
6,-2.2674880027770996,,1889
6,-1.5065903663635254,,1899
6,-1.53827702999115,,1909
6,2.0167579650878906,,1919
6,0.37033188343048096,,1929
6,-0.6744329333305359,,1939
6,-0.4932047724723816,,1949
6,-1.4771299362182617,,1959
6,-1.4666862487792969,,1969
6,-0.8370139598846436,,1979
6,-1.5729458332061768,,1989
6,-1.3732898235321045,,1999
6,,-1.5775902271270752,2008
7,-1.1050658226013184,,2009
7,-1.2358415126800537,,2019
7,-0.7277704477310181,,2029
7,-1.0525083541870117,,2039
7,-1.4146409034729004,,2049
7,-1.4078514575958252,,2059
7,-0.8127956390380859,,2069
7,-1.9324623346328735,,2079
7,-0.5301716923713684,,2089
7,-1.9301255941390991,,2099
7,-1.3529751300811768,,2109
7,-1.8698084354400635,,2119
7,-0.8733476996421814,,2129
7,-1.0513243675231934,,2139
7,-0.25482380390167236,,2149
7,-1.2920538187026978,,2159
7,-1.6905604600906372,,2169
7,-0.6582055687904358,,2179
7,-1.188249111175537,,2189
7,-1.948944330215454,,2199
7,-1.531582236289978,,2209
7,-2.5485424995422363,,2219
7,-1.514289140701294,,2229
7,1.4560551643371582,,2239
7,-1.173511028289795,,2249
7,-1.4721757173538208,,2259
7,-1.0505508184432983,,2269
7,-1.3715083599090576,,2279
7,-0.9103415012359619,,2289
7,,-2.2190539836883545,2295
8,-2.021864652633667,,2299
8,-1.598923921585083,,2309
8,-2.326127529144287,,2319
8,1.2679879665374756,,2329
8,-0.775294303894043,,2339
8,-1.721859335899353,,2349
8,-1.6341766119003296,,2359
8,-1.065819263458252,,2369
8,-1.9310883283615112,,2379
8,-1.604528784751892,,2389
8,0.013661608099937439,,2399
8,-0.7775817513465881,,2409
8,-1.8429012298583984,,2419
8,-0.41104936599731445,,2429
8,-1.4422478675842285,,2439
8,-2.0608091354370117,,2449
8,-0.9507695436477661,,2459
8,-1.8988686800003052,,2469
8,-1.8900161981582642,,2479
8,-1.2893587350845337,,2489
8,-1.7238795757293701,,2499
8,-1.9720474481582642,,2509
8,-1.7001832723617554,,2519
8,-0.7056851387023926,,2529
8,-1.5695075988769531,,2539
8,-1.0298961400985718,,2549
8,-0.7482008337974548,,2559
8,-2.0400679111480713,,2569
8,-0.5726078748703003,,2579
8,,-0.44487521052360535,2582
9,-0.1467721164226532,,2589
9,-2.0704896450042725,,2599
9,-1.008500099182129,,2609
9,-2.195343494415283,,2619
9,-1.1245698928833008,,2629
9,-2.301806926727295,,2639
9,-1.8218529224395752,,2649
9,-1.9084734916687012,,2659
9,-1.304032325744629,,2669
9,-2.500074863433838,,2679
9,-2.2394580841064453,,2689
9,-2.090292453765869,,2699
9,-1.8924932479858398,,2709
9,-2.0436439514160156,,2719
9,-1.6219520568847656,,2729
9,-1.0487627983093262,,2739
9,-0.9560413360595703,,2749
9,-1.3115956783294678,,2759
9,-1.272249698638916,,2769
9,-1.9290391206741333,,2779
9,-1.8539735078811646,,2789
9,-1.8263704776763916,,2799
9,-1.4396860599517822,,2809
9,-2.1071391105651855,,2819
9,-1.2428197860717773,,2829
9,-1.4217184782028198,,2839
9,-1.7863013744354248,,2849
9,-1.6700773239135742,,2859
9,-1.8437405824661255,,2869
9,,-1.6916426420211792,2869
10,-0.1664346158504486,,2879
10,1.898789405822754,,2889
10,-0.568051815032959,,2899
10,-1.1437195539474487,,2909
10,-2.8033905029296875,,2919
10,-2.0919394493103027,,2929
10,-1.612978219985962,,2939
10,-1.2889349460601807,,2949
10,-1.9878475666046143,,2959
10,-2.3390588760375977,,2969
10,-1.5791211128234863,,2979
10,-1.799457311630249,,2989
10,-2.476738214492798,,2999
10,0.3336227536201477,,3009
10,-1.1191331148147583,,3019
10,-1.4143131971359253,,3029
10,-0.8268566131591797,,3039
10,-1.070961356163025,,3049
10,-1.8062036037445068,,3059
10,-2.2243356704711914,,3069
10,-2.2814230918884277,,3079
10,-1.1688703298568726,,3089
10,-2.4324445724487305,,3099
10,-2.2703585624694824,,3109
10,-1.8872922658920288,,3119
10,-2.321688413619995,,3129
10,-1.2626760005950928,,3139
10,-2.179504871368408,,3149
10,,-2.30631422996521,3156
11,-1.1949831247329712,,3159
11,-2.384765148162842,,3169
11,-2.203873634338379,,3179
11,-2.6379499435424805,,3189
11,-2.0300345420837402,,3199
11,-1.5749704837799072,,3209
11,-3.0544848442077637,,3219
11,-2.188035726547241,,3229
11,-1.9951181411743164,,3239
11,-1.882827877998352,,3249
11,-2.0281131267547607,,3259
11,-1.7811496257781982,,3269
11,-2.4094033241271973,,3279
11,-1.677660584449768,,3289
11,-2.2862372398376465,,3299
11,-1.7830710411071777,,3309
11,-1.5058445930480957,,3319
11,-2.3405656814575195,,3329
11,-2.2423481941223145,,3339
11,-2.2483878135681152,,3349
11,-1.9298760890960693,,3359
11,-1.1419682502746582,,3369
11,-2.1773743629455566,,3379
11,-2.7297377586364746,,3389
11,-2.251912832260132,,3399
11,-1.9231590032577515,,3409
11,-2.8478376865386963,,3419
11,-0.8852629661560059,,3429
11,-2.36484432220459,,3439
11,,-2.466498374938965,3443
12,-2.604245185852051,,3449
12,-2.193329334259033,,3459
12,-1.9301825761795044,,3469
12,-2.063417911529541,,3479
12,-1.4730656147003174,,3489
12,-2.141298294067383,,3499
12,-1.2135047912597656,,3509
12,-1.9469090700149536,,3519
12,-2.291605234146118,,3529
12,-1.7429542541503906,,3539
12,-1.41106379032135,,3549
12,-2.0139882564544678,,3559
12,-2.3202316761016846,,3569
12,-1.3555691242218018,,3579
12,-0.7241469621658325,,3589
12,-0.6152621507644653,,3599
12,-2.069166898727417,,3609
12,-1.8470927476882935,,3619
12,-1.5553488731384277,,3629
12,-2.353689432144165,,3639
12,-1.552409291267395,,3649
12,-1.5165929794311523,,3659
12,-2.347891330718994,,3669
12,-2.239206075668335,,3679
12,-1.622361660003662,,3689
12,-2.4447312355041504,,3699
12,-2.690369129180908,,3709
12,-2.829867362976074,,3719
12,-2.008070468902588,,3729
12,,-1.8224122524261475,3730
13,-2.008636713027954,,3739
13,-1.6775524616241455,,3749
13,-1.7127881050109863,,3759
13,-1.9933522939682007,,3769
13,-1.9659441709518433,,3779
13,-1.3646867275238037,,3789
13,-2.114520311355591,,3799
13,-1.2313363552093506,,3809
13,-2.322542428970337,,3819
13,-1.6685190200805664,,3829
13,-1.8240116834640503,,3839
13,-3.1554012298583984,,3849
13,-2.0147619247436523,,3859
13,-2.3015851974487305,,3869
13,-1.586385726928711,,3879
13,-1.9253573417663574,,3889
13,-2.3841123580932617,,3899
13,-1.9453465938568115,,3909
13,-2.1508517265319824,,3919
13,-0.06858120858669281,,3929
13,-0.6977657675743103,,3939
13,-1.353973388671875,,3949
13,-2.8851499557495117,,3959
13,-2.391871929168701,,3969
13,-0.763611912727356,,3979
13,-2.635596990585327,,3989
13,-1.6663709878921509,,3999
13,-1.8815832138061523,,4009
13,,-2.6546339988708496,4017
14,-2.8226518630981445,,4019
14,-1.564635992050171,,4029
14,-1.588536262512207,,4039
14,-1.972517490386963,,4049
14,-0.9598894119262695,,4059
14,-1.278111457824707,,4069
14,-1.8818650245666504,,4079
14,-2.300869941711426,,4089
14,-1.7625515460968018,,4099
14,-3.0319550037384033,,4109
14,-2.4594409465789795,,4119
14,-2.529799461364746,,4129
14,-1.8096829652786255,,4139
14,-2.1710963249206543,,4149
14,-1.5770008563995361,,4159
14,-1.8741390705108643,,4169
14,-1.5433948040008545,,4179
14,-2.633537530899048,,4189
14,-2.157470703125,,4199
14,-2.671126365661621,,4209
14,-1.9998321533203125,,4219
14,-2.0271239280700684,,4229
14,-3.0746889114379883,,4239
14,-2.928068161010742,,4249
14,-2.815783977508545,,4259
14,-2.3872249126434326,,4269
14,-2.628122329711914,,4279
14,-2.9836018085479736,,4289
