epoch,loss/train,loss/val,step
0,9.152847290039062,,9
0,9.071575164794922,,19
0,6.7478437423706055,,29
0,6.048614978790283,,39
0,5.6671271324157715,,49
0,5.51606559753418,,59
0,5.6062541007995605,,69
0,5.417941093444824,,79
0,4.897505760192871,,89
0,4.595181941986084,,99
0,4.53076171875,,109
0,3.825777530670166,,119
0,3.3937325477600098,,129
0,3.8472578525543213,,139
0,3.11971116065979,,149
0,2.761369466781616,,159
0,3.304016351699829,,169
0,2.7317543029785156,,179
0,1.8729183673858643,,189
0,2.1802890300750732,,199
0,1.436842918395996,,209
0,1.60380220413208,,219
0,1.1441950798034668,,229
0,1.5258325338363647,,239
0,0.8051192164421082,,249
0,1.0053361654281616,,259
0,0.4257916808128357,,269
0,1.1957507133483887,,279
0,1.1135705709457397,,289
0,0.44226717948913574,,299
0,6.533111095428467,,309
0,,4.174871444702148,310
1,2.1173315048217773,,319
1,1.586808681488037,,329
1,0.9073395729064941,,339
1,0.867971658706665,,349
1,-0.28325340151786804,,359
1,0.0718185156583786,,369
1,-0.10458479821681976,,379
1,0.1210845559835434,,389
1,0.19851639866828918,,399
1,1.5453201532363892,,409
1,0.48284631967544556,,419
1,-0.15601059794425964,,429
1,-0.3471357226371765,,439
1,-0.36284756660461426,,449
1,-0.6118583679199219,,459
1,-0.3319847583770752,,469
1,-0.6084122657775879,,479
1,-0.162226140499115,,489
1,0.8670315146446228,,499
1,0.5802839994430542,,509
1,-0.7748727798461914,,519
1,-1.2581207752227783,,529
1,-0.6433370113372803,,539
1,-0.3913325071334839,,549
1,1.0831973552703857,,559
1,1.2903259992599487,,569
1,0.7080330848693848,,579
1,0.4509350657463074,,589
1,-0.7280709147453308,,599
1,-1.0148407220840454,,609
1,-0.4111461937427521,,619
1,,-0.8656347990036011,621
2,-0.40931805968284607,,629
2,-0.39167189598083496,,639
2,-0.22747832536697388,,649
2,-0.11075186729431152,,659
2,-0.8835351467132568,,669
2,-1.2875449657440186,,679
2,0.8844488263130188,,689
2,-1.9007805585861206,,699
2,-1.2751271724700928,,709
2,-1.472062110900879,,719
2,-0.10561032593250275,,729
2,-1.0447129011154175,,739
2,-1.803301215171814,,749
2,-1.6791231632232666,,759
2,-2.192742347717285,,769
2,0.3051012456417084,,779
2,-0.657640814781189,,789
2,-0.9924736618995667,,799
2,-2.251918315887451,,809
2,0.15351489186286926,,819
2,-1.9200713634490967,,829
2,-1.8561385869979858,,839
2,-1.6353669166564941,,849
2,4.4735870361328125,,859
2,0.11692611873149872,,869
2,-1.1587191820144653,,879
2,-1.6336877346038818,,889
2,-1.5923502445220947,,899
2,-1.6947762966156006,,909
2,-1.9038078784942627,,919
2,-2.6742186546325684,,929
2,,-2.579202890396118,932
3,-2.3401942253112793,,939
3,-0.36580199003219604,,949
3,-1.4222564697265625,,959
3,-2.308182716369629,,969
3,-2.6618175506591797,,979
3,-1.620255470275879,,989
3,-1.5244568586349487,,999
3,-2.34759783744812,,1009
3,-2.339676856994629,,1019
3,-2.0010478496551514,,1029
3,-0.3318840563297272,,1039
3,2.0936925411224365,,1049
3,2.804032564163208,,1059
3,0.4948578178882599,,1069
3,-0.9879945516586304,,1079
3,-0.9185915589332581,,1089
3,-1.7030270099639893,,1099
3,-1.9582798480987549,,1109
3,-1.7122743129730225,,1119
3,-2.1903767585754395,,1129
3,-2.95070219039917,,1139
3,0.8202646970748901,,1149
3,-0.941083550453186,,1159
3,-2.2463908195495605,,1169
3,-2.4783599376678467,,1179
3,-2.4173216819763184,,1189
3,4.6960601806640625,,1199
3,2.2117795944213867,,1209
3,0.37092435359954834,,1219
3,-0.9450989961624146,,1229
3,-1.4925956726074219,,1239
3,,-1.639153242111206,1243
4,-1.9490450620651245,,1249
4,-1.3969072103500366,,1259
4,-3.167041301727295,,1269
4,-2.2329018115997314,,1279
4,-1.866747260093689,,1289
4,-2.317293405532837,,1299
4,-2.4308550357818604,,1309
4,-2.903778553009033,,1319
4,0.5065340995788574,,1329
4,-3.2435903549194336,,1339
4,-3.3187003135681152,,1349
4,-3.423022747039795,,1359
4,-1.8232836723327637,,1369
4,-2.460092544555664,,1379
4,-3.995960235595703,,1389
4,-3.1977827548980713,,1399
4,-3.870856285095215,,1409
4,-3.4981536865234375,,1419
4,-1.571530818939209,,1429
4,-3.249969244003296,,1439
4,-3.0815765857696533,,1449
4,-2.5918667316436768,,1459
4,-2.8878064155578613,,1469
4,-3.3124632835388184,,1479
4,-4.333961009979248,,1489
4,-2.7100377082824707,,1499
4,-3.020653009414673,,1509
4,-2.832512378692627,,1519
4,-3.3348236083984375,,1529
4,-3.033714771270752,,1539
4,-3.144315242767334,,1549
4,,-0.9798704385757446,1554
5,1.1947540044784546,,1559
5,-2.0306403636932373,,1569
5,-2.471400499343872,,1579
5,-3.024846076965332,,1589
5,-3.5691423416137695,,1599
5,-4.311354637145996,,1609
5,-3.665558099746704,,1619
5,-3.0808961391448975,,1629
5,-1.8625019788742065,,1639
5,-2.695164918899536,,1649
5,-4.032907009124756,,1659
5,-3.49737548828125,,1669
5,-4.160691261291504,,1679
5,-2.9471139907836914,,1689
5,-2.414372682571411,,1699
5,-2.5595836639404297,,1709
5,-1.1266570091247559,,1719
5,-1.1387996673583984,,1729
5,-2.524752140045166,,1739
5,-2.400524377822876,,1749
5,-3.365550994873047,,1759
5,-3.8687021732330322,,1769
5,-3.6109800338745117,,1779
5,-3.21220064163208,,1789
5,-3.0433106422424316,,1799
5,-3.789595127105713,,1809
5,-4.023446083068848,,1819
5,-3.5748987197875977,,1829
5,-4.426835060119629,,1839
5,-3.128828525543213,,1849
5,-1.775879979133606,,1859
5,,-2.8150031566619873,1865
6,-3.1716980934143066,,1869
6,-1.845909595489502,,1879
6,-1.6324721574783325,,1889
6,2.753835678100586,,1899
6,2.6489310264587402,,1909
6,3.2838215827941895,,1919
6,1.0582880973815918,,1929
6,-0.36858415603637695,,1939
6,-0.6112657785415649,,1949
6,-1.1353280544281006,,1959
6,-1.4304184913635254,,1969
6,-2.422696113586426,,1979
6,-1.9804277420043945,,1989
6,-3.0999832153320312,,1999
6,-3.0261752605438232,,2009
6,-2.941380023956299,,2019
6,-3.2636613845825195,,2029
6,-4.825923919677734,,2039
6,-3.9310414791107178,,2049
6,-3.0282461643218994,,2059
6,-3.130222797393799,,2069
6,-2.90795636177063,,2079
6,-2.439403533935547,,2089
6,-3.3269846439361572,,2099
6,-3.8200550079345703,,2109
6,-4.520522117614746,,2119
6,-3.990286350250244,,2129
6,-4.064147472381592,,2139
6,-4.0822882652282715,,2149
6,-3.626816749572754,,2159
6,-3.9093644618988037,,2169
6,,1.9948840141296387,2176
7,2.238114356994629,,2179
7,1.3951042890548706,,2189
7,0.8259066939353943,,2199
7,0.03495721518993378,,2209
7,-1.8356382846832275,,2219
7,0.09813310205936432,,2229
7,-1.6930720806121826,,2239
7,-2.6417698860168457,,2249
7,-2.2302422523498535,,2259
7,-2.596102237701416,,2269
7,-2.894359588623047,,2279
7,-1.2108900547027588,,2289
7,-2.4823765754699707,,2299
7,-2.9785964488983154,,2309
7,4.124282360076904,,2319
7,-1.9048097133636475,,2329
7,-2.4101693630218506,,2339
7,-3.437011957168579,,2349
7,-3.377636671066284,,2359
7,-3.523137331008911,,2369
7,-2.3739819526672363,,2379
7,-3.720527172088623,,2389
7,-3.0952045917510986,,2399
7,-3.6703968048095703,,2409
7,-3.670562267303467,,2419
7,2.734205722808838,,2429
7,2.792614221572876,,2439
7,2.345304489135742,,2449
7,-0.2109222412109375,,2459
7,-1.266145944595337,,2469
7,-2.421049118041992,,2479
7,,-2.6539812088012695,2487
8,-2.139270782470703,,2489
8,-3.2846646308898926,,2499
8,-3.7351245880126953,,2509
8,-3.9626429080963135,,2519
8,-3.3997278213500977,,2529
8,-3.6327319145202637,,2539
8,-3.6393866539001465,,2549
8,-4.254961013793945,,2559
8,-3.461632013320923,,2569
8,-2.340421199798584,,2579
8,-3.2749133110046387,,2589
8,-3.6073238849639893,,2599
8,-4.6258392333984375,,2609
8,-3.979735851287842,,2619
8,-3.5553174018859863,,2629
8,-4.073422431945801,,2639
8,-4.108823299407959,,2649
8,-4.650527000427246,,2659
8,-3.5401248931884766,,2669
8,-3.256539821624756,,2679
8,-3.823408842086792,,2689
8,-4.367282867431641,,2699
8,-1.3837471008300781,,2709
8,-3.7684988975524902,,2719
8,-1.2034902572631836,,2729
8,-1.0523788928985596,,2739
